cell_id,2010002N04Rik,2410006H16Rik,Abcg1,Akap13,Alas1,Anxa2,Anxa6,Apoe,Aqp1,Arhgap25,Arhgef40,Arpc1b,Atp8b5,Atpase6,Basp1,Beta-s,Blnk,Blvrb,Btnl9,C1qc,Card6,Cbfa2t3,Cbr3,Ccl5,Ccnd2,Cd160,Cd2,Cd27,Cd52,Cd63,Cd7,Cd74,Cd9,Chd3,Cma1,Cnn2,Coro1a,Cpa3,Crip1,Cst3,Ctsw,Cxcl10,Cyp11a1,Dapp1,Ddah2,Dntt,Dok2,Egr1,Elane,Emb,Epsti1,Epx,Ermap,Ets1,Eya2,F2r,Fam117a,Fam132a,Fam176b,Fam46a,Fam65a,Fcnb,Flt3,Fxyd5,Galnt6,Gas5,Gata2,Gbp2,Gimap7,Gm2a,Gm5057,Gp9,Gpr56,Grap,Gstm1,Gzma,Gzmb,H1fx,H2-Aa,H2-Ab1,H2-Eb1,H2-T10,Hba-a2,Hbb-b1,Hdc,Hmox1,Hp,Id2,Ifi27l2a,Ifi30,Ifitm1,Igfbp4,Igtp,Il10ra,Il16,Il1rl1,Il2rb,Iqgap1,Iqgap2,Irf8,Itga2b,Itgax,Itgb2,Itgb7,Itm2c,Kdm5b,Kif21b,Klf1,Klf6,Klrb1c,Klrk1,Lat,Lck,Lgals1,Lgals3,Limd2,Lmo4,Lpar6,Lpcat2,Lpin2,Lsp1,Ly6c2,Ly6d,Malat1,Mcpt4,Mcpt8,Mfsd2b,Mpl,Mpo,Mrvi1,Ms4a4b,Msn,Mt2,Muc13,Mycn,Myct1,NAAA,Napsa,Nav1,Ndrg1,Nfe2,Nkg7,Nrgn,Olfm1,Optn,P4hb,Pbx1,Pf4,Pkm2,Plbd1,Plek,Pou2af1,Prg2,Prg3,Prkch,Prss34,Ptpn18,Ptprcap,Ptpre,Ptprs,Rab19,Rab37,Rapgef3,Rnf125,Rpl23,Rpl32,Runx1,S100a10,S100a4,S100a9,Scin,Sell,Selplg,Serpina3f,Sh2d2a,Shisa5,Slc22a3,Slc45a3,Slpi,Sox4,Spns2,Tbxa2r,Tcb,Tcf7,Thy1,Tmem176b,Tmsb10,Tnks1bp1,Tpsb2,Txnip,Tyrobp,Ube2c,Unc119,Vamp5,Vim,Xcl1,Ypel3,Zbtb16,Zfpm1,Zyx,time
W38004,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,3.4176784,0.0,0.0,2.3825824,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,2.3825824,3.4176784,0.0,0.0,2.3825824,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0284746,0.0,0.0,2.3825824,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4176784,0.0,0.0,3.6971295,0.0,4.2460623,3.0284746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,3.4176784,2.3825824,3.0284746,0.0,0.0,0.0,0.0,0.0,4.6928263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3825824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4176784,0.0,0.0,0.0,2.3825824,0.0,3.0284746,0.10527985
W38005,0.0,2.0446017,0.98638386,0.0,0.98638386,0.0,0.0,1.4731691,2.241518,0.0,0.0,1.4731691,0.0,0.98638386,0.0,0.0,0.0,2.880052,0.0,0.0,0.0,2.6708438,0.0,0.0,1.7991588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0446017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.547149,0.0,0.0,0.0,0.98638386,3.2003567,0.0,0.0,2.0446017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7991588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.880052,0.0,0.0,0.0,0.0,0.0,1.7991588,0.0,0.0,0.0,0.0,0.0,2.0446017,0.0,0.0,0.0,1.4731691,0.0,0.0,2.0446017,0.0,2.547149,0.0,0.0,0.98638386,3.7620835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,1.4731691,2.4059646,0.0,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7991588,2.9702463,0.0,1.4731691,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,0.0,0.0,0.0,0.98638386,0.0,0.0,0.0,0.0,2.880052,0.98638386,2.0446017,0.0,0.0,0.0,0.0,3.0529742,0.0,0.13109982
W38006,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,3.1361163,1.8723524,0.0,0.0,2.4855027,0.0,0.0,0.0,0.0,0.0,3.1361163,0.0,0.0,0.0,1.8723524,0.0,0.0,2.4855027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,0.0,1.8723524,2.4855027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4855027,0.0,0.0,0.0,0.0,0.0,2.862814,0.0,0.0,2.4855027,0.0,0.0,1.8723524,0.0,0.0,2.4855027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4855027,0.0,0.0,0.0,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4855027,1.8723524,0.0,0.0,1.8723524,0.0,1.8723524,0.0,0.0,0.0,0.0,0.0,2.4855027,0.0,0.0,0.0,3.3505313,0.0,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,2.862814,0.0,0.0,0.0,0.0,0.0,0.0,1.8723524,1.8723524,0.0,2.4855027,0.0,0.0,1.8723524,0.0,0.0,0.0,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,1.8723524,3.1361163,0.0,0.0,0.0,0.0,0.0,0.0,2.862814,3.3505313,0.0,2.4855027,0.0,0.0,0.0,0.0,1.8723524,0.0,0.0,0.0,0.0,0.0,0.0,1.8723524,1.8723524,0.0,0.0,0.0,0.0,1.8723524,3.1361163,0.0,0.0,0.0,0.0,0.0,1.8723524,3.3505313,0.0,0.0,0.0,0.0,1.8723524,2.4855027,0.041030806
W38007,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,3.0521736,0.0,0.0,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0521736,3.0521736,0.0,0.0,5.3112974,0.0,3.721409,3.0521736,3.0521736,4.118775,0.0,0.0,0.0,0.0,0.0,0.0,3.721409,3.721409,0.0,3.0521736,3.0521736,3.0521736,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,3.721409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,3.0521736,0.0,0.0,3.721409,0.0,0.0,3.721409,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.118775,0.0,0.0,3.721409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6230736,0.0,0.0,3.0521736,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.0,3.721409,0.0,3.0521736,4.6230736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0521736,0.0,3.0521736,0.0,0.0,0.0,3.0521736,3.0521736,0.0,3.0521736,3.721409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4023824,0.0,0.0,0.0,3.0521736,0.0,0.0,0.0,0.0,0.0,0.3651504
W38008,0.0,3.373107,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048964,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,3.373107,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,4.048964,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7670786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2686133,0.0,0.0,0.0,0.0,6.5383434,0.0,0.0,2.713668,2.713668,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,4.601077,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,2.713668,0.0,0.0,0.0,0.0,3.373107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29179284
W38009,0.0,2.6826625,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341021,0.0,0.0,3.341021,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7346158,0.0,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.341021,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,2.6826625,0.0,5.388997,0.0,0.0,0.0,0.0,3.341021,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,3.7346158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,4.0163093,0.0,0.0,0.0,0.0,0.0,0.0,3.7346158,2.6826625,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,0.0,0.0,0.0,0.0,0.0,0.0,2.6826625,2.6826625,0.0,0.0,0.0,2.6826625,0.0,0.21548335
W38010,0.0,1.6107192,1.6107192,1.6107192,1.6107192,0.0,0.0,2.8347206,1.6107192,0.0,0.0,0.0,0.0,1.6107192,0.0,0.0,0.0,3.2204132,0.0,0.0,0.0,2.1986482,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6107192,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8347206,0.0,0.0,0.0,0.0,1.6107192,0.0,1.6107192,0.0,0.0,0.0,0.0,2.1986482,0.0,2.5664275,0.0,0.0,1.6107192,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,1.6107192,0.0,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6107192,1.6107192,0.0,0.0,0.0,0.0,1.6107192,0.0,1.6107192,0.0,2.1986482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1986482,0.0,0.0,1.6107192,0.0,2.1986482,0.0,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,1.6107192,0.0,0.0,3.2204132,0.0,0.0,0.0,0.0,0.0,1.6107192,2.1986482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1986482,0.0,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,3.4980605,0.0,0.0,0.0,0.0,1.6107192,1.6107192,1.6107192,0.0,0.0,0.0,0.0,0.0,1.6107192,1.6107192,0.0,0.0,0.0,0.0,0.0,1.6107192,1.6107192,0.0,0.0,0.0,0.0,0.0,0.0,2.5664275,0.0,0.0,0.0,0.0,2.8347206,0.0,0.034540236
W38011,0.0,0.0,0.0,2.6009552,3.1282532,0.0,1.4156473,0.0,1.4156473,0.0,0.0,2.9813752,0.0,2.3377066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9793868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,3.2562954,0.0,0.0,2.3377066,0.0,0.0,0.0,1.9793868,0.0,0.0,0.0,0.0,4.243071,2.6009552,0.0,0.0,0.0,0.0,0.0,0.0,2.3377066,0.0,0.0,0.0,2.3377066,0.0,0.0,1.9793868,0.0,0.0,0.0,0.0,0.0,1.9793868,0.0,0.0,2.3377066,0.0,2.3377066,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,1.4156473,0.0,2.8091471,0.0,0.0,0.0,0.0,1.9793868,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,2.8091471,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6488338,0.0,2.3377066,1.4156473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.705243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,0.0,1.9793868,1.9793868,0.0,0.0,0.0,3.7268727,0.0,0.0,3.1282532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4156473,0.0,1.4156473,0.0,0.0,0.0,1.4156473,1.4156473,3.2562954,3.8667593,1.4156473,0.0,0.0,0.0,0.0,0.0,1.9793868,1.4156473,0.0,0.0,0.0,0.0,2.6009552,0.0,0.0,0.0,0.0,0.0,0.0,3.1282532,1.4156473,0.0,0.0,0.0,2.3377066,2.9813752,1.4156473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559075
W38012,0.0,1.1181887,0.0,0.0,0.0,0.0,1.1181887,0.0,1.9710102,0.0,0.0,0.0,0.0,1.1181887,0.0,0.0,0.0,2.5919545,0.0,0.0,0.0,1.1181887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2232423,1.6328841,0.0,0.0,0.0,1.6328841,0.0,0.0,0.0,0.0,1.6328841,0.0,0.0,0.0,2.7353513,0.0,0.0,1.1181887,0.0,3.3239925,0.0,0.0,0.0,0.0,0.0,1.1181887,1.1181887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9710102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181887,0.0,0.0,0.0,0.0,0.0,1.1181887,0.0,2.9721448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328841,0.0,0.0,0.0,0.0,0.0,0.0,2.4244964,0.0,2.4244964,0.0,0.0,0.0,3.9604838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181887,0.0,0.0,0.0,1.9710102,1.6328841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181887,1.1181887,0.0,0.0,0.0,0.0,0.0,2.7353513,1.9710102,1.6328841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1181887,0.0,0.0,1.1181887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9710102,1.1181887,2.5919545,0.0,0.0,0.0,0.0,3.163464,0.0,0.15802656
W38013,0.0,2.129766,0.0,0.0,0.0,0.0,0.0,2.129766,3.1458187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4226847,0.0,0.0,0.0,2.129766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,0.0,2.129766,0.0,0.0,2.129766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7616413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,3.4226847,0.0,0.0,0.0,0.0,0.0,3.1458187,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,0.0,0.0,3.1458187,0.0,0.0,0.0,0.0,3.4226847,0.0,0.0,0.0,3.4226847,2.129766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129766,0.0,0.0,2.7616413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1458187,3.8172152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7616413,0.0,0.0,2.129766,3.9682198,0.0,0.0,0.0,0.0,0.0,0.0,0.07673764
W38014,0.0,1.7635748,0.0,2.7408245,3.4011812,0.0,0.0,1.7635748,0.0,0.0,0.0,1.7635748,0.0,2.3671086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0122457,0.0,0.0,2.3671086,0.0,0.0,0.0,3.2255044,0.0,0.0,0.0,0.0,0.0,0.0,1.7635748,3.7954729,0.0,0.0,3.4011812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984759,1.7635748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,4.4208302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3671086,0.0,3.7954729,0.0,0.0,0.0,0.0,3.0122457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3671086,0.0,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,3.4011812,0.0,3.4011812,0.0,0.0,0.0,1.7635748,0.0,2.7408245,0.0,0.0,0.0,0.0,0.0,0.0,6.182757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3671086,0.0,0.0,1.7635748,0.0,0.0,0.0,0.0,4.297269,0.0,0.0,3.8985837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7408245,1.7635748,0.0,0.0,0.0,0.0,0.0,2.3671086,3.9920492,0.0,0.0,0.0,0.0,0.0,2.3671086,3.0122457,1.7635748,0.0,2.3671086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7635748,1.7635748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3671086,0.0,0.0,0.0,0.0,1.7635748,0.2976912
W38017,0.0,0.82413954,0.0,1.2697145,0.0,0.0,0.0,0.0,2.0014246,0.0,0.0,0.82413954,0.0,0.82413954,0.0,0.0,0.0,3.0056217,0.0,0.0,0.0,2.0014246,0.0,0.0,1.2697145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82413954,0.0,0.0,0.0,2.160965,0.0,0.0,0.0,0.82413954,0.0,0.0,0.0,0.0,0.82413954,0.0,0.0,0.0,2.940159,0.0,0.0,0.82413954,0.0,3.4568853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82413954,0.82413954,0.0,0.0,0.0,0.0,0.82413954,1.2697145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82413954,0.0,0.0,1.2697145,0.0,0.0,0.82413954,0.0,0.0,1.2697145,0.0,1.2697145,0.0,0.0,1.2697145,0.82413954,0.0,0.0,0.0,0.0,0.0,0.0,1.5768639,0.0,2.8701086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115085,0.0,0.82413954,0.0,3.8517857,0.0,0.0,1.8115085,0.0,2.7947793,0.0,0.0,1.2697145,2.4194205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82413954,0.0,0.0,0.0,1.2697145,2.4194205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82413954,1.2697145,0.82413954,0.82413954,0.0,0.0,0.82413954,2.7133095,3.4964454,0.0,0.0,0.0,0.0,0.0,0.0,1.5768639,0.0,0.0,0.82413954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6246092,0.0,1.8115085,0.0,0.0,0.82413954,0.0,2.0014246,0.0,0.17092101
W38018,0.0,1.62171,0.0,1.9590532,2.5790963,0.0,0.0,0.0,1.1088494,0.0,0.0,1.62171,0.0,1.9590532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9590532,0.0,0.0,2.9589553,0.0,0.0,2.210851,0.0,1.62171,0.0,0.0,0.0,1.1088494,0.0,1.1088494,2.5790963,0.0,0.0,2.5790963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.180016,1.62171,0.0,0.0,1.1088494,0.0,0.0,0.0,1.1088494,1.1088494,0.0,0.0,0.0,0.0,0.0,0.0,1.1088494,1.1088494,0.0,0.0,0.0,1.62171,0.0,0.0,1.1088494,0.0,3.2335844,0.0,0.0,1.1088494,0.0,0.0,0.0,0.0,0.0,0.0,2.210851,0.0,0.0,0.0,0.0,0.0,0.0,2.722353,0.0,0.0,0.0,0.0,0.0,1.1088494,1.1088494,0.0,0.0,0.0,1.62171,0.0,0.0,0.0,0.0,1.62171,0.0,0.0,0.0,0.0,0.0,2.4118292,0.0,2.210851,1.62171,0.0,0.0,1.62171,0.0,2.4118292,0.0,1.1088494,0.0,0.0,0.0,0.0,5.7614713,0.0,0.0,1.1088494,0.0,1.62171,0.0,0.0,0.0,2.5790963,0.0,0.0,0.0,2.8476355,0.0,0.0,0.0,3.9468443,0.0,0.0,3.1501498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210851,1.9590532,0.0,1.1088494,0.0,0.0,1.1088494,1.1088494,2.8476355,3.5113635,0.0,1.62171,0.0,0.0,0.0,0.0,1.62171,0.0,0.0,0.0,0.0,0.0,0.0,1.1088494,0.0,0.0,0.0,0.0,0.0,2.210851,0.0,0.0,0.0,0.0,1.62171,1.9590532,1.62171,1.1088494,1.1088494,0.0,0.0,1.1088494,1.62171,1.62171,0.2880298
W38019,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,4.3526893,3.4555228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,3.8504086,0.0,0.0,0.0,3.8504086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8504086,0.0,0.0,0.0,0.0,0.0,3.8504086,0.0,0.0,0.0,4.6854773,0.0,0.0,0.0,0.0,3.8504086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7934585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4555228,0.0,0.0,0.0,3.4555228,2.7934585,0.0,2.7934585,0.0,2.7934585,2.7934585,0.034935217
